id,longitude,latitude,precision,funding,donor,status,type_of_assistance,amp_sector
1346,35.03046,-15.7872,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1347,34.95,-15.883333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1348,34.716667,-16.033333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1349,34.816667,-16.083333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1350,35.26667,-16.71667,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1351,34.89797,-16.115954,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1352,34.683333,-16.216667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1353,35,-16.533333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1354,34.883333,-16.4,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1355,34.783333,-16.433333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1356,34.866667,-16.483333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1357,35.133333,-15.916667,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1358,35.06667,-15.91667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1359,35.309475,-16.006928,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1360,35.266667,-16.35,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1361,35.216667,-15.933333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1362,35.266667,-16,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1363,34.95,-16.566667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1364,34.939683,-15.362632,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1365,33.607776,-11.854277,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1366,35.45,-15.033333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1367,35.4,-14.416667,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1368,34.082977,-12.804172,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1369,34.75,-14.75,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1370,35.346577,-14.392955,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1371,34.75,-16.1666667,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1372,34.81498,-16.06818,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1373,35.150601,-16.105828,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1374,35.031071,-15.943295,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1375,35.499904,-15.934395,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1376,35.493487,-15.882734,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1377,35.05,-15.716667,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1378,35.016667,-15.616667,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1379,35.083333,-15.633333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1380,34.883333,-15.666667,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1381,34.116667,-14.416667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1382,33.833333,-14.183333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1383,33.68407,-14.019624,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1384,32.9,-13.683333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1385,33.0799839,-13.762298,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1386,34.570937,-15.381855,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1387,33.733333,-13.65,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1388,33.5,-13.666667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1389,35.418291,-15.430074,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1390,35.40995,-15.166865,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1391,35.573667,-14.945831,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1392,33.516667,-12.583333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1393,33.383333,-13.466667,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1394,33.3,-12.816667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1395,33.483333,-13.316667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1396,33.633333,-11.633333,2,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1397,34.41667,-15.76667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1398,34.95,-16.56667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1399,35.150601,-16.105828,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1400,33.06667,-13.96667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1401,33.823778,-13.600977,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1402,34.966667,-15.866667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1403,33.683333,-12.75,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1404,35.616667,-14.666667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1405,34.966667,-15.866667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1406,35.216667,-16.333333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1407,34.911468,-16.494281,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1408,34.816667,-14.35,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1409,34.116667,-13.3,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1410,35.514411,-15.435601,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1411,34.216667,-13.383333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1412,35.516667,-15.166667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1413,35.25,-14.45,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1414,34.216667,-12.8,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1415,33.6,-11.283333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1416,33.833333,-13.75,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1417,32.95,-13.516667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1418,33.966667,-14.066667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1419,35.366667,-15.266667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1420,34.766667,-14.8,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1421,33.6,-12.6,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1422,35.466667,-14.866667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1423,34.683333,-14.833333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1424,33.783333,-12.416667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1425,35.55,-14.85,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1426,33.416667,-13,3,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1427,34.35,-14.3,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1428,34.771808,-15.957711,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1429,35.566667,-14.733333,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1430,34.166667,-14.15,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1431,34.083333,-12.466667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1432,35.45,-14.366667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1433,34.633333,-14.466667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1434,35.3,-15.416667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1435,34.133333,-13.766667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1436,33.416667,-11.45,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1437,35.183333,-14.616667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1438,33.816667,-14.066667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1439,35.65,-14.766667,1,144673173.52,European Union (EU),Ongoing,Grant,Integrated Rural Development
1440,34.210334,-10.453184,1,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1441,33.805243,-10.802922,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1442,34.053218,-11.65304,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1443,33.783333,-13.983333,1,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1444,34.433333,-14.35,2,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1445,35.333333,-15.4,1,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1446,35.418291,-15.430074,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1447,35.573667,-14.945831,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1448,34.516816,-15.633374,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1449,35.215762,-15.752677,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1450,34.939562,-15.647316,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1451,33.823778,-13.600977,3,21726085.79,European Union (EU),Closed,Grant,Integrated Rural Development
1452,35.61691,-15.96307,5,3000000.00,US Agency for International Development,Ongoing,Grant,Integrated Rural Development
1453,35.499904,-15.934395,3,3000000.00,US Agency for International Development,Ongoing,Grant,Integrated Rural Development
1454,35.6666667,-15.6666667,3,3000000.00,US Agency for International Development,Ongoing,Grant,Integrated Rural Development
1455,33.25,-13.95,1,599173.00,UNDP,Ongoing,Grant,Integrated Rural Development
1456,35.41829,-15.43007,3,2845262.00,UNDP,Ongoing,Grant,Integrated Rural Development
1457,35.418291,-15.430074,3,2845262.00,UNDP,Ongoing,Grant,Integrated Rural Development
1458,33.25,-13.95,1,599173.00,UNDP,Ongoing,Grant,Integrated Rural Development
1459,33.0799839,-13.762298,3,599173.00,UNDP,Ongoing,Grant,Integrated Rural Development
1460,33.266667,-9.716667,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1461,33.933333,-9.933333,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1462,35.318801,-15.385957,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1463,34.3,-12.916667,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1464,35.309475,-16.006928,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1465,33.483333,-13.033333,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1466,34.95,-14.983333,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1467,34.433333,-13.783333,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1468,34,-13.366667,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1469,34.02071,-11.465557,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1470,35.216667,-15.066667,1,10184049.85,German Agency for International Cooperation (GIZ),Ongoing,Grant,Integrated Rural Development
1471,35.1666667,-16.75,3,16209450.00,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1472,35.150601,-16.105828,3,16209450.00,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1473,35.215762,-15.752677,3,16209450.00,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1474,35.013868,-15.786823,1,16209450.00,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1475,35.504015,-16.025439,1,16209450.00,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1476,34.966667,-16.7,1,16209450.00,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1477,33.607776,-11.854277,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1478,33.416667,-13,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1479,33.907981,-13.295737,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1480,33.823778,-13.600977,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1481,33.079984,-13.762298,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1482,33.68407,-14.019624,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1483,34.18559,-14.262731,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1484,34.75,-14.75,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1485,34.700342,-15.450508,3,36353875.68,International Fund for Agricultural Development (IFAD),Ongoing,Grant,Integrated Rural Development
1486,34.939562,-15.647316,3,30000000.00,World Bank,Closed,Loan,"Roads, Public Works and Transport"
1487,33.35,-11.433333,1,20554984.59,European Union (EU),Planned,Grant,"Roads, Public Works and Transport"
